,label,text
2560,0,RT @chrissvellx: the ending of #MoonKnight episode 6 be like: https://t.co/gQmR5EDs7w
2561,1,the way that the lightyear film will most likely use this as a major spoiler plot twist since zurg is in the film
2562,0,"RT @petertingIe: khonshu on his way to the met gala😍💅🏻
#MoonKnight https://t.co/NtxPS1MWcP"
2563,1,"#MoonKnight SPOILERS
.
.
.
.

I haven't seen anyone pick up on it, and they certainly haven't mentioned it in any o… https://t.co/MvMZIQwax2"
2564,0,"RT @weeldfluwa: hands down, one of the best marvel series ever !!!

#MoonKnight #OscarIsaac https://t.co/kjNVM5rwUl"
2565,0,"RT @Lovely2009Lady: How my mind is picturing the Khonshu Brothers right now. 
#MoonKnight #StevenGrant #MarcSpector #JakeLockley https://t.…"
2566,0,RT @Sinngi2: #MoonKnight post-credit in a nutshell: https://t.co/kqzdJporIz
2567,0,RT @NewtonLunaire: HIPPO!!! #MoonKnight https://t.co/dSFnyXMK4M
2568,0,"#MoonKnight  SHE’S THE MOMENT, LAYLA AS THE AVATAR OF TAWERET https://t.co/A1MqVLdV2j"
2569,0,RT @ianbarr: Feel like I’ve looked at Denzel Washington’s IMDb hundreds of times yet I’m only learning of this movie now https://t.co/l9kZg…
2570,0,"RT @getFANDOM: Oscar Isaac says there are 'no official plans' for #MoonKnight S2

'I love being Steven... If there was a story that really…"
2571,0,"RT @BingeWatchThis_: Which finale did you enjoy more? 

Re-Tweet for #MoonKnight, Like for #Hawkeye. https://t.co/IX0GvndDl4"
2572,0,"RT @BingeWatchThis_: Which finale did you enjoy more? 

Re-Tweet for #MoonKnight, Like for #Hawkeye. https://t.co/IX0GvndDl4"
2573,0,RT @backendoc: deepfakes are gettin too accurate this is scaryyy
2574,0,"RT @BingeWatchThis_: Which finale did you enjoy more? 

Re-Tweet for #MoonKnight, Like for #Hawkeye. https://t.co/IX0GvndDl4"
2575,0,"RT @Trickyhours: thank you Wandavision and Moon Knight for being the best MCU shows on Disney+
#MoonKnight https://t.co/wcp7jD8MxQ"
2576,0,RT @Frosted_Chelios: Jake Lockley be like  #MoonKnight https://t.co/lHiZR2sc7s
2577,0,"RT @Krishnavallabhi: Narsimha is the half lion and a half-human avatar of Vishnu.

He was born to end the reign of the demonic king Hiranya…"
2578,0,RT @spectorgf: i feel that we NEED to talk about the whole cast performance in this episode/show #MoonKnight https://t.co/qSMcet9LTC
2579,0,RT @chrisdadeviant: boom #MoonKnight https://t.co/8ggd181G4A
2580,0,"Oscar Isaac, playing three different characters each one with their own personality and identity is absolutely bril… https://t.co/Ns6eO2hpDa"
2581,0,DC Entertainment: Remove Amber Heard from Aquaman 2 - Sign the Petition! https://t.co/4RitxVOX4B via @Change
2582,0,"RT @petertingIe: khonshu on his way to the met gala😍💅🏻
#MoonKnight https://t.co/NtxPS1MWcP"
2583,0,"@MCUPerfectGifs Moon Knight 
Wandavision
Loki
Hawkeye
TFATWS
What If"
2584,0,"no one asked for this but i’m doing it anyways 

1. wandavision 
2. moon knight 
3. loki
4. falcon and the winter s… https://t.co/XDs2Nspwuq"
2585,0,RT @mknighthinker: 2nd season will be like #MoonKnight https://t.co/4nBSQinvGr
2586,0,"RT @freelemonwater: movie would have been an 11/10 if they kissed at the end i swear
#riddlebat #TheBatman #TheBatmanMovie #Riddler #Batman…"
2587,0,Ngl episode 5 of moon made me tear up a bit. It be hitting too hard #MoonKnight
2588,0,RT @PlanMaestro: (Poll) Best Batman
2589,0,he's so adorable 😭
2590,0,RT @JigawattJack: Is this the strange doctor everyone seems excited about? #DoctorStrange #DrRobotnik #Robotnik #Sonic #SonicTheHedgehog #S…
2591,0,"RT @petertingIe: khonshu on his way to the met gala😍💅🏻
#MoonKnight https://t.co/NtxPS1MWcP"
2592,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
2593,0,Anyone watch Ozark If so is it good?
2594,0,Worst take I’ve seen in a while period god damn
2595,0,RT @MarvelCrave: What were your thoughts on the finale of #MoonKnight? 🤔 https://t.co/knv5OF5geq
2596,0,"RT @BingeWatchThis_: Which finale did you enjoy more? 

Re-Tweet for #MoonKnight, Like for #Hawkeye. https://t.co/IX0GvndDl4"
2597,0,RT @nacaomarveI: THE BEST. #MoonKnight https://t.co/uYunisN8vw
2598,1,RT @belovouz: #MoonKnight // spoilers https://t.co/sPBtRwlKDx
2599,0,"RT @MohamedDiab678: People who liked #MoonKnight please thank the writing team lead by the great @jerslater. 

 @beau_demayo, @BeckyKirsch,…"
2600,0,i’m saying this because i’ve been predicting the twist ending of ozark for the last 3 episodes and i even predicted… https://t.co/wfFBs9G02E
2601,0,RT @CutRaimi: Brock and Parker face to face without a suit. Only one knows the identity of the other at that time. Did the scene have a Ken…
2602,0,"RT @JJoshiiiiiiiiii: Jake is here!!!!!!
#MoonKnight https://t.co/K2ecu24ylX"
2603,0,Omg today’s the last episode of #MoonKnight. Is it litty? I’m so excited.
2604,0,@doinitfor Welcome to the #lazyHalos #ROAR make sure you join the halo discord and get on the twitter group! https://t.co/pW3r6U75Mv
2605,1,"RT @seraphilms: #MoonKnight spoilers !
.
.
.
.
Shoutout to confident and happy steven grant, gotta be one of my fav genders https://t.co/vs…"
2606,0,RT @chibetto64: Mr. Snake's got some flow #TheBadGuys  #TheBadGuysmovie #MrSnake #DreamWorks #characterdesign https://t.co/5IXvxhEv3u
2607,0,"RT @gustianhe: khonsu when he promised to part ways with marc and steven but not with Lockley

#MoonKnight https://t.co/DKz8qh607q"
2608,0,"@Tyrant1001 @AndrewKent2003 Show me a movie that sounds and looks better, if you tell me that an outdated film is b… https://t.co/e3Qd9m4JKJ"
2609,0,"That was very entertaining! 👍

#DoctorStrange"
2610,0,Calling the Batman boring when it literally opens up with a brutal murder.
2611,0,"RT @STEVENWlTHAV: #MoonKnight

comic parallels; a thread.

     [episode 1]                  [episode 2] https://t.co/ptORI4njVh"
2612,0,View this image on IMDb! - https://t.co/KDuQYbT5Na
2613,0,RT @BingeWatchThis_: #MoonKnight's finale was perfect 🔥 (Via: Infinity_Avengers) https://t.co/OmVZx20Stt
2614,0,"RT @houseofphoton: #MoonKnight  SHE’S THE MOMENT, LAYLA AS THE AVATAR OF TAWERET https://t.co/XNRimsJaSu"
2615,0,RT @PlanMaestro: Draw your own conclusions … https://t.co/MRnLuESygA
2616,0,RT @NewtonLunaire: HIPPO!!! #MoonKnight https://t.co/dSFnyXMK4M
2617,0,RT @BingeWatchThis_: #MoonKnight's finale was perfect 🔥 (Via: Infinity_Avengers) https://t.co/OmVZx20Stt
2618,0,"RT @HIDEO_KOJIMA_EN: Saw ""Doctor Strange in Multiverse of Madness."" It was Sam Raimi of Madness. I also bought a limited edition pamphlet o…"
2619,1,RT @Muonsantweet: New hair 😬 (fake*** not spoiler ) https://t.co/9Ndin9weK9
2620,0,"RT @HypnoETH: 🚀 HaLo Labs NFT Giveaway 🚀

🚨MINT DATE: May 13th, 16:00 UTC🚨

🎁 MASSIVE GIVEAWAY 🎁

3 $SOL ($300) &amp; 25x WL Spots 🔥

Rules:
👉…"
2621,0,"RT @ZayanZurEnArrh: Here’s how I would do Batman movies if I were making an entire Batman saga:
1:
Establish who Batman is. Have him establ…"
2622,0,"@MCUPerfectGifs 1.Moonknight 
2.Loki
3.What If
4.WandaVision
5.Falcon and The Winter Soldier
6.Hawkeye"
2623,0,RT @JigawattJack: Is this the strange doctor everyone seems excited about? #DoctorStrange #DrRobotnik #Robotnik #Sonic #SonicTheHedgehog #S…
2624,0,"RT @UltimaShadowX: ""AVATAR was blue"" is the most that has ever been said about that movie in the past decade."
2625,0,"RT @Giovanni_montee: Yo,yo!

Bullish on @0xElectricsheep by @UltiverseDAO!🤩

Check out their Special Edition #NFT Cyber Pig made by @pumbaa…"
2626,1,"RT @sasideerhan: #MoonKnight spoilers finale
•
•
•
•
•
YOOOO THIS TRIO https://t.co/2uO7O5IYMO"
2627,0,ugly white people vs thinking they can get a roll like this meant for pretty people  https://t.co/NjtVywg4Eo
2628,0,OOOOO HINTING BAKUGOU'S HERO NAME IN CHAPTER 8??? INTERESTING (i'm sure all of these 'revelations' i will have have… https://t.co/ZQwqAhvZBa
2629,0,"RT @SonyPictures: It’s been 20 years since #SpiderMan first swung onto the big screen, what memories do you have from your first time seein…"
2630,0,RT @Gwindows97: He chose violence. #jakelockley #moonknight https://t.co/zZYfAlRtZM
2631,0,"RT @Airdrop_Heists: 🔥🔥 A super event for Doctor Strange's fan community around the world will be released THIS MAY.
 
COMING SOON ⏱⏱

#DSTT…"
2632,0,"RT @lova_santika: get you a man who look at you like marc look at layla
#MoonKnight https://t.co/EYVxODpEdg"
2633,1,"Every post about a cat from Joon, makes me think it's part of another spoiler
#BTS_Proof"
2634,0,"RT @emmaforBC: His evolution. 2016 vs 2022
#DoctorStrange 
#MultiverseOfMadness 
#BenedictCumberbatch https://t.co/sCWm0k9E1E"
2635,0,RT @WonkyDrive: I calculated how far GimR's animated avatar has walked. The average stride for a 5'10 male is 29 inches. I calculated /w me…
2636,0,"Moon Knight
Loki
WandaVision
What If...?
TFATWS
Hawkeye"
2637,0,Bro was about it !!! 😭😭😭
2638,0,"RT @HypnoETH: 🚀 HaLo Labs NFT Giveaway 🚀

🚨MINT DATE: May 13th, 16:00 UTC🚨

🎁 MASSIVE GIVEAWAY 🎁

3 $SOL ($300) &amp; 25x WL Spots 🔥

Rules:
👉…"
2639,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
2640,0,RT @MohamedDiab678: The Moon Knight family had its farewell meeting. We are missing around 1100 amazing people who made this incredible sho…
2641,0,@fluffsandscales batman makes you trans (real)
2642,0,that is certainly a face ! https://t.co/6Aq52a4HDC
2643,0,"RT @lowtempo: Hey hey all.  Finally get a PFP / Avatar for my @nftworldsNFT.   With this avatar, I'll be earning $WRLD on both ends.  [Publ…"
2644,0,"RT @vylkcrie: #MoonKnight

I don’t have any other way to express my feelings bout the finale https://t.co/HLpCDO9Gqt"
2645,1,RT @titoblanco: Spoiler alert: the libs did not riot https://t.co/0qDNz5cQkV
2646,0,RT @JosephBrito7: God i love Andrew Garfield's Spiderman
2647,0,"After some debating regarding my RWBY Twitter banner, I decided to change it to my favorite cartoon of all time: Av… https://t.co/Mf8GUYvQtV"
2648,0,"RT @houseofphoton: #MoonKnight  SHE’S THE MOMENT, LAYLA AS THE AVATAR OF TAWERET https://t.co/XNRimsJaSu"
2649,0,"RT @Kopter__: He lied.

@NintendoAmerica @Hideki_Naganuma @baldpolice @superman @songoku @gsmVoiD @dexterslab @lightningmcqueen @shakira @a…"
2650,1,"RT @poestardust: #MoonKnight SPOILERS
-
-
-
-
-
-
-
he and his first and last little 'laters gators' https://t.co/kSL22rEHcO"
2651,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
2652,0,RT @WWG: Halo Infinite Gets Big Upgrade for Xbox Series S https://t.co/AkwqgzVf1E https://t.co/hcshGZZkNB
2653,1,"RT @ArkhamBatSpidey: I seen #SupermanAndLois Truth and Consequences.
Spoiler alert Clark finally reveals Lana his secret identity after 20…"
2654,0,RT @CultureCrave: Over 3M people have signed a petition to remove Amber Heard from 'Aquaman 2' https://t.co/FQYf49r7bk
2655,0,RT @ZayanZurEnArrh: Thread of how I’d make a Batman film saga adaptation (Incredibly oversimplified because of the constraints of the tweet…
2656,1,"RT @stuckybuns: #MultiverseOfMadness spoilers
.
.
.
.
.
THIS SCENE... HAD ME CRYING AS HARD AS I DID DURING WANDAVISION FINALE 😭 https://t.…"
2657,1,"RT @buckyssteven: #MoonKnight SPOILERS
-
-
all of Twitter right now https://t.co/l95HHRnPis"
2658,0,RT @MenMatterFdn: DC Entertainment: Remove Amber Heard from Aquaman 2 - Sign the Petition! https://t.co/6T5NClecZm via @Change
2659,0,"RT @MohamedDiab678: Since my daughter was 4, she wanted to straighten her hair. She never saw someone who looked like her in the media. Tod…"
2660,0,"RT @LeighWolf: Who are Rupar's tweets even for? 

He's like D-list amongst the NY/DC/LA crowd so they don't care. He seems to only exist as…"
2661,0,RT @Frosted_Chelios: Jake Lockley be like  #MoonKnight https://t.co/lHiZR2sc7s
2662,0,RT @chrisdadeviant: boom #MoonKnight https://t.co/8ggd181G4A
2663,0,"RT @MarvelStudios: This Wednesday, experience the epic season finale of Marvel Studios’ #MoonKnight, only on @DisneyPlus. https://t.co/oxug…"
2664,0,I just know you REEK of mildew and hot breath
2665,0,"RT @petertingIe: khonshu on his way to the met gala😍💅🏻
#MoonKnight https://t.co/NtxPS1MWcP"
2666,0,"@MCUPerfectGifs wandavision, moon knight, loki, hawkeye, what if, falcon"
2667,0,"RT @Trickyhours: thank you Wandavision and Moon Knight for being the best MCU shows on Disney+
#MoonKnight https://t.co/wcp7jD8MxQ"
2668,0,I literally never cared about the character of Moon Knight prior to the series because I didn't know anything about… https://t.co/E7K1JAql7v
2669,0,#MoonKnight was one of the best projects in general for the MCU. Spect(pun intended)acular.
2670,0,RT @Frosted_Chelios: Jake Lockley be like  #MoonKnight https://t.co/lHiZR2sc7s
2671,0,"RT @all_all_t: #MoonKnight 
ep1 &amp; ep5 https://t.co/km47WHT32E"
2672,0,@brandonchenz @ihatecilantroo @greenlightguapo no ozark is cool
2673,0,avatar and akira did it the best by far tho one legit terrifying one legit emotional
2674,0,RT @therealsupes: The #MoonKnight Finale had one of the best action sequences in the MCU.
2675,0,"RT @houseofphoton: #MoonKnight  SHE’S THE MOMENT, LAYLA AS THE AVATAR OF TAWERET https://t.co/XNRimsJaSu"
2676,1,"RT @wandapilots: MOON KNIGHT EPISODE 6 SPOILERS
#MoonKnight
-
-
-
-
-
FINALLY JAKE LOCKLEY IS REVEALED https://t.co/l0x6bYnzaG"
2677,0,"RT @jaxelavis: 👾M1CHA3L Is up for sale on my gum road now!!👾
~This is my first avatar for sale and I love him so much!!!~

✨PC Only, Uses P…"
2678,0,this is odd behavior
2679,0,"1. What If
2. WandaVision
3. Moon Knight
4. Loki
5. TFATWS
6. Hawkeye 
this is the definitive list idc"
2680,0,Leave it to an unofficial source to make JW's Baryonyx act like a Baryonyx...
2681,0,This is all I can see in the Moon Knight logo #MoonKnight https://t.co/WvHLt2DykX
2682,1,"RT @seraphilms: #MoonKnight spoilers !
.
.
.
.
Shoutout to confident and happy steven grant, gotta be one of my fav genders https://t.co/vs…"
2683,0,RT @aboutageekgirl: El final de Moon Knight. 😲😲😲😲😲😲 #MoonKnight
2684,0,"@nathaliejacoby1 1. Ozark 
2. Umbrella Academy 
3. Stranger Things
4. Derry Girls 
5. Supernatural"
2685,0,#DoctorStrange  IN 24 HOURS #ScarletWitch
2686,0,"RT @gustianhe: that little switch flinch oscar isaac what a talented man you are
#MoonKnight https://t.co/M3CRxQKbJL"
2687,0,RT @mknighthinker: WTF MARC I CANT BREATHE YOU CANT DO THIS TO ME U HAVE NO RIGHTS #MoonKnight https://t.co/OGdA3yifwV
2688,0,"Claiming my free @blockvatar #NFT avatar on the #Polygon blockchain. Get yours at https://t.co/scMYldFVTE

sig:0x85… https://t.co/EvJ8pHoCwm"
2689,1,"RT @MaskedSingerFOX: 🚨 SPOILER ALERT 🚨 #SpaceBunnyMask is...

#TheMaskedSinger https://t.co/9gkUQ6KuZy"
2690,0,#MoonKnight is my new favorite show ever
2691,0,"RT @Giovanni_montee: Yo,yo!

Bullish on @0xElectricsheep by @UltiverseDAO!🤩

Check out their Special Edition #NFT Cyber Pig made by @pumbaa…"
2692,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
2693,0,This shit is both hilarious and goes crazy
2694,0,RT @officialavatar: We officially have a title! Avatar: The Way of Water 🙌💙 https://t.co/v5bFUIZLH0
2695,1,RT @titoblanco: Spoiler alert: the libs did not riot https://t.co/0qDNz5cQkV
2696,0,"RT @gustianhe: khonsu when he promised to part ways with marc and steven but not with Lockley

#MoonKnight https://t.co/DKz8qh607q"
2697,0,"RT @latimes: “I don’t think grief is something that you move on from,” Elizabeth Olsen said at the #DoctorStrange premiere. “It’s something…"
2698,0,RT @mccnkniqht: something so poetic about a palestinian actress eating up a zionist
2699,0,"I don’t know about Wifey, but I’m getting HIGH AS FUCK immediately before seeing #DoctorStrange tomorrow! I need to travel right with him! 🤣"
2700,1,"RT @RT3NENBAUM: #MoonKnight spoilers
•
•
•
•
hottest marvel couple https://t.co/DKXx12wXb7"
2701,0,"RT @gustianhe: that little switch flinch oscar isaac what a talented man you are
#MoonKnight https://t.co/M3CRxQKbJL"
2702,0,"RT @DCAoutloud: anybody a comic book reader that could tell me where is the proper point to get into Batman?

i’ve read some of the novels…"
2703,0,For the ozark finale they shoulda spelled the letters out all normal in the beginning
2704,1,"RT @lova_santika: #MoonKnight  spoiler
. 
. 
ladies and gentlemen, jake lockley https://t.co/8brujF4Dj3"
2705,0,RT @NewtonLunaire: HIPPO!!! #MoonKnight https://t.co/dSFnyXMK4M
2706,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
2707,0,Omg how could the not consider a second season of #MoonKnight dope AF …I enjoyed all the mini series so far but this might be a favorite
2708,0,Now trending: Avatar 2
2709,0,"Claiming my free @blockvatar #NFT avatar on the #Polygon blockchain. Get yours at https://t.co/YNhjT00KvF

sig:0x37… https://t.co/M0AsHyV9Ww"
2710,1,"RT @heididjarin: #moonknight spoilers
.
.
.
.
.
.
.
I really didn't see this was coming but oh my god she's so fine https://t.co/yS53ZtHJIY"
2711,0,"RT @Danickftw: Layla. El. Faouly. Is officially the most beautiful woman in the MCU. Period.
#MoonKnight https://t.co/Sko1GPStfn"
2712,0,"RT @nowit7hotter: Did some happy little crossover 
#TheBadGuys #LupinTheThird https://t.co/jof9XGmLKf"
2713,0,Loved this scene 🔥
2714,0,RT @mccnkniqht: something so poetic about a palestinian actress eating up a zionist
2715,0,SaraXbox played Halo Infinite (Xbox) in the last 24 hours https://t.co/n9wiyjXHXV #exophase
2716,0,"RT @MohamedDiab678: Thanks everyone who worked day and night on #MoonKnight for 2 years to make the best show they can. Thanks Marvel, Osca…"
2717,1,"RT @leoisamortstan: #MoonKnight SPOILERS
-
-
-
-
-
-
-
-
-
-
Looking alot like this rn https://t.co/1PE8J5VZon"
2718,0,"RT @midnightmarvl: No Way                          Multiverse of
Home                             Madness

#BenedictCumberbatch #DoctorStra…"
2719,0,"Don't miss any episode of The Moon Knight only on https://t.co/ETdbY2cW0e
#MoonKnight https://t.co/Tfp5l2dKVb"
2720,1,"RT @vianne_art: Moon Knight Ep 6 Spoilers 
-
-
-
-
-
-
-
-
-
-
OH MY GOD HER DAD CALLED HER HIS “LITTLE SCARAB” AND SHE LITERALLY LOOKS LIK…"
2721,1,"RT @ZenitsuStreams: God pls dont spoil @
#DoctorStrange #MultiverseOfMadness #Wanda https://t.co/UJYmar6kYb"
2722,0,"@MCUPerfectGifs Moonknight, Loki, Hawkeye, Wanda, TFATWS, What if"
2723,0,"Back to the book tonight. I knocked out Chapter 29 and I'm sitting at 46,911 words in total for the book. I wish I… https://t.co/ahqY2Ht7pH"
2724,0,I’ve been watching Ozark since 2017 and I still don’t understand money laundering.
2725,0,"Jason Mamoa deserves better than this train wreck as his leading lady 🤧

🚨  Sign the Petition  🚨

Remove Amber Hear… https://t.co/yUSfoP88Rk"
2726,0,RT @mknighthinker: WTF MARC I CANT BREATHE YOU CANT DO THIS TO ME U HAVE NO RIGHTS #MoonKnight https://t.co/OGdA3yifwV
2727,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
2728,0,RT @heroichollywood: Retweet if you want SEASON 2! #MoonKnight https://t.co/TKRYq6c9vW
2729,0,"Finally! Jake Lockley.
#MoonKnight"
2730,0,"RT @Trickyhours: thank you Wandavision and Moon Knight for being the best MCU shows on Disney+
#MoonKnight https://t.co/wcp7jD8MxQ"
2731,0,"RT @KeiKube: Protect the travelers of the night 
#MoonKnight #moonknightfanart https://t.co/assNJkDzCy"
2732,0,"RT @aaundolaew: HIPPO!!

#moonknightfanart #MoonKnight https://t.co/680KfMxQZf"
2733,0,"RT @marvelupdatesin: #MoonKnight
Fish for Mark and fish for Steven

#MultiverseOfMadness #Layla
#DrStrangeMultiverseOfMadness #marcsteven #…"
2734,0,@RationalImpact Halo! the unroll you asked for: https://t.co/pp4jxU54ZL Share this if you think it's interesting. 🤖
2735,0,"RT @ManoVikz: Doctor Strange in the Multiverse of Madness | FANART

#DoctorStrange #DoutorEstranho #ScarletWitch #DoctorStrangeInTheMultive…"
2736,0,"RT @SylvSynopsis: Petition to remove Amber Heard from Aquaman 2 hits 3 million signatures! 

#JusticeForJohnnyDepp #JohnnyDeppAmberHeardTri…"
2737,0,Wandavision
2738,0,RT @mccnkniqht: something so poetic about a palestinian actress eating up a zionist
2739,0,"@Didi_cant_see @MaxyesmeMax @hootsif3r Windows. 
- The ""Batman"""
2740,0,RT @eevilynee: JAKE LOCKLEY SAID LATINO SUPREMACY #MoonKnight https://t.co/OpKVqWNrry
2741,0,@BrotherDarknes7 I watched his recent video. He's referring to Season 2 of the multiplayer. I can't stand Halo to b… https://t.co/2V6VxphmuX
2742,0,you either make an ok movie that entertaining audience and make a lot of money or you make a masterpiece cinema tha… https://t.co/WNZaSCiQi1
2743,0,"RT @Airdrop_Heists: 🔥🔥 A super event for Doctor Strange's fan community around the world will be released THIS MAY.
 
COMING SOON ⏱⏱

#DSTT…"
2744,0,"WandaVision
What If
Moon Knight
Hawkeye
Loki
Falcon/WS"
2745,0,RT @ornchid: meetings #MoonKnight https://t.co/yvnGfMw2Sg
2746,0,"Still the most perfect spiderman couple on screen, no other spiderman couple can beat this spiderman couple 😭"
2747,0,RT @Gwindows97: Protecc them...🥺 #marcspector #stevengrant #jakelockley #moonknight https://t.co/yD7Ff7cLsF
2748,0,RT @chrisdadeviant: boom #MoonKnight https://t.co/8ggd181G4A
2749,0,RT @backendoc: deepfakes are gettin too accurate this is scaryyy
2750,1,"RT @ZenitsuStreams: God pls dont spoil @
#DoctorStrange #MultiverseOfMadness #Wanda https://t.co/UJYmar6kYb"
2751,0,"RT @filmskyrie: #Moonknight FINALE
.
.
.
im crying rain https://t.co/LsEKmVJjzz"
2752,0,"RT @houseofphoton: #MoonKnight  SHE’S THE MOMENT, LAYLA AS THE AVATAR OF TAWERET https://t.co/XNRimsJaSu"
2753,0,RT @risottobismarck: hs au doodle as a study break augh i love them #riddlebat #batman https://t.co/JYaznApu7D
2754,0,"RT @moonknight: This Wednesday, experience the epic season finale of Marvel Studios’ #MoonKnight, only on @DisneyPlus. https://t.co/qTV7UGm…"
2755,0,"RT @Mstarthegreat: Quick freestyle this morning on calm down by @heisrema 

@DONJAZZY @KDDO__ @bankulli
@TEGAMAVIN @DPRINCEMAVIN
@NevilleRe…"
2756,0,"RT @despairdean: #moonknight 
this jake lockley reveal tho omg hes so sexy fr my boy is finally home https://t.co/Gcuj6UyZMQ"
2757,0,"RT @gustianhe: that little switch flinch oscar isaac what a talented man you are
#MoonKnight https://t.co/M3CRxQKbJL"
2758,0,So upset we didn’t get to see “random bullshit attack go!” 🥲🥲🥲🥲
2759,0,RT @chrisdadeviant: boom #MoonKnight https://t.co/8ggd181G4A
2760,0,Her hair❤️
2761,1,"RT @JohnPatr1: Multiverse of Madness spoilers with no context

#MultiverseOfMadness
#Doctorstrange https://t.co/v2U7Z88ydh"
2762,1,"RT @sasideerhan: #MoonKnight spoilers finale
•
•
•
•
•
YOOOO THIS TRIO https://t.co/2uO7O5IYMO"
2763,0,loki e moon knight &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;
2764,0,RT @mccnkniqht: something so poetic about a palestinian actress eating up a zionist
2765,0,"I think this work is very important! I think it will go a long way in the future, so hopefully the project will be… https://t.co/tlrI78Xgog"
2766,0,RT @chrisdadeviant: boom #MoonKnight https://t.co/8ggd181G4A
2767,0,@MarvelStudios @disneyplus I never even knew that #MoonKnight was out. I think Marvel kinda fell off after Avengers End Game.
2768,0,"@joe_manniello What did you think of the beginning, thru the first Batman scene?"
2769,0,"@MCUPerfectGifs Loki
Moon Knight
Wandavision
Falcon and WS
Hawkeye
What If"
2770,0,@glockinmylap batman getting more n more movies. fuck every superman film
2771,1,"RT @heididjarin: #moonknight spoilers
.
.
.
.
.
.
.
I really didn't see this was coming but oh my god she's so fine https://t.co/yS53ZtHJIY"
2772,0,Ozark was really a show I ain’t even care for lol now I’m here finishing the whole thing
2773,0,"Sooooooo, I have finished Ozark and Outlander. Gimme some suggestions please #needtobinge"
2774,0,"Well, I don't know if any possible there is gonna be Season 2...#MoonKnight"
2775,0,RT @nacaomarveI: THE BEST. #MoonKnight https://t.co/uYunisN8vw
2776,0,"RT @MohamedDiab678: Since my daughter was 4, she wanted to straighten her hair. She never saw someone who looked like her in the media. Tod…"
2777,0,RT @BingeWatchThis_: The #MoonKnight finale blew us away! (Via: @SuperComicVerse) https://t.co/KmBuP5cgUT
2778,0,"RT @SkyrainYao2002: #DoctorStrange #scarletwitch 
Agatha is true…🥶 https://t.co/PqmM8tNF7b"
2779,0,@Frisky_Bits ill show up dressed like my avatar
2780,0,RT @McQueenRH: like here for the val 21 halo winner (hopefully you) ❤️
2781,1,"RT @TheGeekyPeep: Moon Knight finale spoilers 
•
•
•

Marc Spector: “If you want him dead, do it yourself”

Jake Lockley: 

#MoonKnight htt…"
2782,0,"RT @Magnetrixz: petition for marvel to keep oscar isaac, may calamawy, mohamed diab, and moon knight writers to continue moon knight and la…"
2783,0,RT @MailOnline: Petition to get Amber Heard dropped from Aquaman 2 hits 3.4 MILLION https://t.co/racKubxJL3
2784,0,"RT @Giovanni_montee: Yo,yo!

Bullish on @0xElectricsheep by @UltiverseDAO!🤩

Check out their Special Edition #NFT Cyber Pig made by @pumbaa…"
2785,0,"RT @MohamedDiab678: Since my daughter was 4, she wanted to straighten her hair. She never saw someone who looked like her in the media. Tod…"
2786,0,RT @asadayaz: Hope you guys enjoy the epic finale #MoonKnight #DisneyPlus https://t.co/xRzePewj6V
2787,0,RT @sylviespower: thank you moon knight and loki for being the best mcu shows on disney+ #moonknight https://t.co/xOdn5B9hJa
2788,0,"RT @MarvelStudios: This Wednesday, experience the epic season finale of Marvel Studios’ #MoonKnight, only on @DisneyPlus. https://t.co/oxug…"
2789,0,@ToruYanoFanAcct Batman knows
2790,1,"RT @RT3NENBAUM: #MoonKnight spoilers
•
•
•
•
hottest marvel couple https://t.co/DKXx12wXb7"
2791,0,I’m so sad I’m gonna be done with Ozark soon….
2792,0,"1. WandaVision 
2. Moon Knight
3. Loki
4. What If…?
5. Hawkeye 
6. The Falcon and the Winter Soldier"
2793,0,"RT @kingosbff: the #MoonKnight system
https://t.co/3dyQ5EQ3xm"
2794,0,"RT @THE_0RPH4N: ➤ 𝘚𝘖 𝘿𝘼𝙍𝙆𝙀𝙉 𝘠𝘖𝘜𝘙 𝘊𝘓𝘖𝘛𝘏𝘌𝘚
       ➥ 𝘖𝘙 𝙎𝙏𝙍𝙄𝙆𝙀 𝘈 𝙑𝙄𝙊𝙇𝙀𝙉𝙏 𝘗𝘖𝘚𝘌
            ➥ 𝘔𝘈𝘠𝘉𝘌 𝙏𝙃𝙀𝙔'𝙇𝙇 𝘓𝘌𝘈𝘝𝘌
                 ➥ 𝘠𝘖𝘜 𝘈𝘓𝘖𝘕𝘌 𝘉…"
2795,0,RT @mknighthinker: THE FIGHT SCENE??!?!?? YOU GUYS FUCKING KIDDING ME #MoonKnight https://t.co/ThakeGWs8d
2796,0,"RT @blliemarth: ""YOU SAVED ME.""
""I SURVIVED BECAUSE I KNEW I WASN'T ALONE.""
""YOU ARE THE ONLY REAL SUPERPOWER I EVER HAD.""  
#MoonKnight 
h…"
2797,0,RT @akairo202: Sweet Dreams 💤🌕🌗🌑 #MoonKnight https://t.co/gBr4BSaiAU
